Stations_id,von_datum,bis_datum,Stationshoehe,geoBreite,geoLaenge
15009,20130515,20230410,460,49.657,7.1039
15011,20140429,20230410,375,49.0472,9.9084
15012,20140429,20230410,196,49.2094,9.1034
15013,20140429,20230410,119,48.8946,8.3379
15014,20140429,20230410,918,47.9761,8.1751
15015,20140429,20230410,509,48.9271,9.7973
15016,20140429,20230410,280,48.6137,9.2947
15039,20110830,20230410,216,49.3452,7.9579
15040,20130430,20230410,455,49.6303,6.8131
15045,20111002,20210503,420,50.407,7.1458
15155,20121203,20230410,340,50.0611,6.1951
15156,20121203,20200903,340,49.175,7.4585
15161,20121203,20230410,286,50.5802,7.69
15170,20140429,20230410,718,47.9725,8.4157
15185,20130218,20230410,200,49.249,7.9615
15187,20130219,20230410,606,49.2703,7.8264
15198,20130410,20230410,510,49.968,7.6329
15201,20130516,20230410,225,50.8153,7.7981
15207,20131101,20230410,317,51.2835,9.359
15212,20131002,20230410,297,49.8736,7.3813
15249,20140515,20230410,560,50.6936,8.0884
15444,20140901,20230410,593,48.4418,9.9216
15448,20140601,20230410,411,49.6185,7.308
15478,20150201,20230410,515,48.2095,10.0654
15490,20161201,20230410,298,50.8053,8.3382
15512,20160901,20230410,65,53.0859,10.1611
15514,20171101,20230410,106,49.3767,8.6177
15517,20150701,20230410,406,50.1966,6.9859
15523,20150901,20230410,405,49.2866,7.5958
15555,20160501,20230410,815,47.8761,10.5849
15561,20160501,20230410,247,49.7461,7.3919
15569,20160701,20230410,155,49.8073,7.9546
15570,20160701,20230410,590,49.6938,7.0756
15810,20180601,20230410,567,47.9261,9.5926
15822,20170701,20230410,369,49.4324,7.9086
15850,20181024,20230410,416,49.5248,7.6431
15851,20181024,20230410,483,50.7668,7.9735
15930,20180101,20230410,920,47.4921,11.1747
15958,20180308,20230410,287,50.3996,7.2651
15986,20180618,20230410,345,50.5355,7.9192
15988,20181024,20230410,538,50.4244,7.73
15989,20181024,20230410,649,49.741,7.1936
