,accidents
3139,-0.2371026526775934
1462,-0.306324172236198
2181,-0.2371026526775934
2200,-0.2371026526775934
3341,-0.2371026526775934
169,-0.306324172236198
2359,-0.2371026526775934
932,-0.306324172236198
540,2.7061125654622176
2543,-0.2371026526775934
699,-0.306324172236198
1359,2.7061125654622176
3219,-0.2371026526775934
1481,2.7061125654622176
4004,-0.2371026526775934
2806,-0.2371026526775934
2207,-0.2371026526775934
54,-0.306324172236198
2852,-0.2371026526775934
924,-0.306324172236198
815,-0.306324172236198
657,-0.306324172236198
1076,-0.306324172236198
88,-0.306324172236198
1086,-0.306324172236198
211,-0.306324172236198
1938,-0.306324172236198
16,-0.306324172236198
2381,3.9929765313757546
409,-0.306324172236198
660,-0.306324172236198
1428,-0.306324172236198
2841,-0.2371026526775934
686,2.7061125654622176
1393,-0.306324172236198
1749,-0.306324172236198
448,-0.306324172236198
312,-0.306324172236198
1643,-0.306324172236198
2901,-0.2371026526775934
1904,-0.306324172236198
333,-0.306324172236198
1064,-0.306324172236198
1230,-0.306324172236198
1919,-0.306324172236198
1154,-0.306324172236198
2164,-0.2371026526775934
1872,-0.306324172236198
3541,-0.2371026526775934
1880,-0.306324172236198
186,-0.306324172236198
3113,-0.2371026526775934
1290,-0.306324172236198
3727,-0.2371026526775934
811,-0.306324172236198
1173,-0.306324172236198
3411,-0.2371026526775934
2377,-0.2371026526775934
1923,-0.306324172236198
2454,-0.2371026526775934
2995,-0.2371026526775934
2831,-0.2371026526775934
2301,-0.2371026526775934
2027,-0.2371026526775934
3185,3.9929765313757546
3393,-0.2371026526775934
522,-0.306324172236198
2224,-0.2371026526775934
3885,-0.2371026526775934
1052,-0.306324172236198
2539,-0.2371026526775934
153,2.7061125654622176
1960,-0.306324172236198
782,-0.306324172236198
3968,-0.2371026526775934
912,-0.306324172236198
49,-0.306324172236198
740,-0.306324172236198
1267,-0.306324172236198
2364,-0.2371026526775934
3572,3.9929765313757546
2472,-0.2371026526775934
2449,-0.2371026526775934
3150,-0.2371026526775934
3374,-0.2371026526775934
433,-0.306324172236198
2205,-0.2371026526775934
1027,-0.306324172236198
1798,-0.306324172236198
1691,-0.306324172236198
704,-0.306324172236198
1937,-0.306324172236198
1461,-0.306324172236198
3133,-0.2371026526775934
2174,-0.2371026526775934
1004,-0.306324172236198
342,-0.306324172236198
1642,2.7061125654622176
1045,-0.306324172236198
3319,-0.2371026526775934
2620,-0.2371026526775934
2051,-0.2371026526775934
29,-0.306324172236198
2284,-0.2371026526775934
3642,-0.2371026526775934
915,-0.306324172236198
3954,-0.2371026526775934
3438,-0.2371026526775934
3946,3.9929765313757546
591,-0.306324172236198
3723,-0.2371026526775934
327,-0.306324172236198
2916,-0.2371026526775934
2884,-0.2371026526775934
3958,-0.2371026526775934
2325,-0.2371026526775934
1465,-0.306324172236198
3428,-0.2371026526775934
3658,-0.2371026526775934
3771,-0.2371026526775934
806,-0.306324172236198
2221,-0.2371026526775934
1432,-0.306324172236198
2704,-0.2371026526775934
1529,-0.306324172236198
324,-0.306324172236198
1794,-0.306324172236198
237,-0.306324172236198
1469,-0.306324172236198
3809,-0.2371026526775934
1156,-0.306324172236198
3343,-0.2371026526775934
2771,-0.2371026526775934
2544,-0.2371026526775934
3019,-0.2371026526775934
3966,-0.2371026526775934
693,2.7061125654622176
3623,-0.2371026526775934
27,-0.306324172236198
3371,-0.2371026526775934
1668,-0.306324172236198
1720,-0.306324172236198
3389,3.9929765313757546
3587,-0.2371026526775934
2534,-0.2371026526775934
3240,-0.2371026526775934
3822,-0.2371026526775934
2417,-0.2371026526775934
1779,-0.306324172236198
535,-0.306324172236198
629,-0.306324172236198
1368,-0.306324172236198
2746,3.9929765313757546
1665,-0.306324172236198
2734,-0.2371026526775934
2661,3.9929765313757546
3074,-0.2371026526775934
3423,-0.2371026526775934
2074,-0.2371026526775934
3313,-0.2371026526775934
499,-0.306324172236198
1228,-0.306324172236198
1095,-0.306324172236198
2504,-0.2371026526775934
3613,3.9929765313757546
1770,-0.306324172236198
1959,-0.306324172236198
2372,-0.2371026526775934
3122,-0.2371026526775934
3564,-0.2371026526775934
524,-0.306324172236198
2800,-0.2371026526775934
3725,-0.2371026526775934
1325,-0.306324172236198
1751,-0.306324172236198
2016,-0.2371026526775934
2173,-0.2371026526775934
3349,-0.2371026526775934
2782,-0.2371026526775934
2520,-0.2371026526775934
3859,-0.2371026526775934
2485,-0.2371026526775934
3704,-0.2371026526775934
1747,-0.306324172236198
1539,-0.306324172236198
3501,-0.2371026526775934
463,-0.306324172236198
2034,-0.2371026526775934
1796,-0.306324172236198
1677,-0.306324172236198
322,-0.306324172236198
3170,-0.2371026526775934
2789,-0.2371026526775934
366,-0.306324172236198
2261,-0.2371026526775934
1356,-0.306324172236198
3025,-0.2371026526775934
1806,-0.306324172236198
69,-0.306324172236198
3797,-0.2371026526775934
233,-0.306324172236198
2878,-0.2371026526775934
2448,-0.2371026526775934
634,-0.306324172236198
1915,-0.306324172236198
209,-0.306324172236198
2459,-0.2371026526775934
3178,-0.2371026526775934
3306,8.223055715429103
1648,-0.306324172236198
2592,-0.2371026526775934
2506,-0.2371026526775934
3857,-0.2371026526775934
1711,-0.306324172236198
1445,-0.306324172236198
1421,-0.306324172236198
2700,-0.2371026526775934
132,-0.306324172236198
417,-0.306324172236198
3556,-0.2371026526775934
481,-0.306324172236198
603,-0.306324172236198
470,2.7061125654622176
602,-0.306324172236198
1473,-0.306324172236198
1147,-0.306324172236198
3070,-0.2371026526775934
514,-0.306324172236198
2125,-0.2371026526775934
2439,-0.2371026526775934
3440,-0.2371026526775934
3257,-0.2371026526775934
1171,-0.306324172236198
2079,-0.2371026526775934
1640,-0.306324172236198
3931,-0.2371026526775934
3123,-0.2371026526775934
3628,-0.2371026526775934
2067,-0.2371026526775934
548,-0.306324172236198
2918,-0.2371026526775934
3045,-0.2371026526775934
1344,-0.306324172236198
3352,-0.2371026526775934
2303,-0.2371026526775934
631,2.7061125654622176
2384,-0.2371026526775934
3072,-0.2371026526775934
303,-0.306324172236198
2201,-0.2371026526775934
884,-0.306324172236198
1412,-0.306324172236198
2453,-0.2371026526775934
166,-0.306324172236198
2297,-0.2371026526775934
118,-0.306324172236198
586,-0.306324172236198
3929,-0.2371026526775934
1265,-0.306324172236198
145,-0.306324172236198
560,-0.306324172236198
1189,-0.306324172236198
3676,-0.2371026526775934
200,-0.306324172236198
217,-0.306324172236198
1298,-0.306324172236198
2797,-0.2371026526775934
2742,-0.2371026526775934
2018,-0.2371026526775934
1081,-0.306324172236198
1610,-0.306324172236198
2560,-0.2371026526775934
3368,-0.2371026526775934
1098,2.7061125654622176
2531,-0.2371026526775934
3453,-0.2371026526775934
2270,3.9929765313757546
3996,-0.2371026526775934
3756,-0.2371026526775934
3332,-0.2371026526775934
1715,-0.306324172236198
2865,-0.2371026526775934
2255,-0.2371026526775934
1614,-0.306324172236198
1198,-0.306324172236198
151,-0.306324172236198
2276,-0.2371026526775934
1163,-0.306324172236198
2976,-0.2371026526775934
1447,-0.306324172236198
194,-0.306324172236198
2981,-0.2371026526775934
4,-0.306324172236198
1659,-0.306324172236198
3224,-0.2371026526775934
1075,-0.306324172236198
3720,-0.2371026526775934
3463,3.9929765313757546
2633,-0.2371026526775934
1288,-0.306324172236198
2705,-0.2371026526775934
1934,-0.306324172236198
908,-0.306324172236198
3214,-0.2371026526775934
1815,-0.306324172236198
168,-0.306324172236198
2676,-0.2371026526775934
1055,-0.306324172236198
1333,2.7061125654622176
2053,-0.2371026526775934
3384,-0.2371026526775934
1477,2.7061125654622176
2511,-0.2371026526775934
2001,-0.306324172236198
1658,-0.306324172236198
2796,-0.2371026526775934
2115,-0.2371026526775934
3164,-0.2371026526775934
1598,-0.306324172236198
1424,-0.306324172236198
3154,-0.2371026526775934
1852,-0.306324172236198
855,-0.306324172236198
468,-0.306324172236198
1165,-0.306324172236198
3576,-0.2371026526775934
3750,-0.2371026526775934
108,2.7061125654622176
2752,3.9929765313757546
770,-0.306324172236198
1873,-0.306324172236198
39,-0.306324172236198
2910,-0.2371026526775934
3563,-0.2371026526775934
1564,-0.306324172236198
1054,-0.306324172236198
1401,-0.306324172236198
2526,-0.2371026526775934
2240,-0.2371026526775934
3136,-0.2371026526775934
1526,-0.306324172236198
1586,-0.306324172236198
19,-0.306324172236198
422,-0.306324172236198
709,-0.306324172236198
291,-0.306324172236198
1605,-0.306324172236198
2714,-0.2371026526775934
2143,-0.2371026526775934
547,-0.306324172236198
2647,-0.2371026526775934
1011,-0.306324172236198
1832,-0.306324172236198
746,-0.306324172236198
223,-0.306324172236198
33,2.7061125654622176
1636,-0.306324172236198
1781,-0.306324172236198
201,-0.306324172236198
1269,-0.306324172236198
3179,-0.2371026526775934
1387,-0.306324172236198
871,-0.306324172236198
843,-0.306324172236198
2601,-0.2371026526775934
2468,-0.2371026526775934
1255,2.7061125654622176
1723,-0.306324172236198
930,-0.306324172236198
743,-0.306324172236198
213,-0.306324172236198
1878,2.7061125654622176
819,-0.306324172236198
1262,-0.306324172236198
3128,-0.2371026526775934
3363,-0.2371026526775934
580,-0.306324172236198
1969,-0.306324172236198
3800,-0.2371026526775934
1369,-0.306324172236198
3216,-0.2371026526775934
3682,-0.2371026526775934
371,2.7061125654622176
3328,-0.2371026526775934
2130,-0.2371026526775934
2266,-0.2371026526775934
2793,-0.2371026526775934
715,2.7061125654622176
2182,-0.2371026526775934
2447,-0.2371026526775934
1383,-0.306324172236198
3160,-0.2371026526775934
756,-0.306324172236198
3567,3.9929765313757546
1047,-0.306324172236198
1002,-0.306324172236198
2988,-0.2371026526775934
1572,-0.306324172236198
2885,-0.2371026526775934
2717,-0.2371026526775934
2304,-0.2371026526775934
556,-0.306324172236198
1879,-0.306324172236198
2281,-0.2371026526775934
3742,-0.2371026526775934
886,-0.306324172236198
2392,-0.2371026526775934
3486,-0.2371026526775934
2113,-0.2371026526775934
3408,-0.2371026526775934
419,-0.306324172236198
1777,-0.306324172236198
2482,-0.2371026526775934
2412,-0.2371026526775934
77,-0.306324172236198
379,-0.306324172236198
4015,-0.2371026526775934
748,-0.306324172236198
1427,-0.306324172236198
1590,-0.306324172236198
3036,-0.2371026526775934
1661,-0.306324172236198
3730,-0.2371026526775934
2937,-0.2371026526775934
723,-0.306324172236198
258,-0.306324172236198
3060,-0.2371026526775934
3817,-0.2371026526775934
3519,-0.2371026526775934
310,-0.306324172236198
3143,-0.2371026526775934
2524,-0.2371026526775934
1858,-0.306324172236198
3860,-0.2371026526775934
2607,-0.2371026526775934
785,-0.306324172236198
2318,-0.2371026526775934
2465,-0.2371026526775934
2050,-0.2371026526775934
1905,2.7061125654622176
508,-0.306324172236198
1741,-0.306324172236198
2812,-0.2371026526775934
2870,-0.2371026526775934
532,-0.306324172236198
2710,-0.2371026526775934
1268,-0.306324172236198
3190,-0.2371026526775934
2944,-0.2371026526775934
483,-0.306324172236198
1613,-0.306324172236198
2666,-0.2371026526775934
2813,-0.2371026526775934
3050,-0.2371026526775934
3291,-0.2371026526775934
2390,-0.2371026526775934
230,-0.306324172236198
579,-0.306324172236198
642,2.7061125654622176
1216,-0.306324172236198
933,-0.306324172236198
3294,-0.2371026526775934
3088,-0.2371026526775934
2951,-0.2371026526775934
2098,-0.2371026526775934
3365,-0.2371026526775934
3163,-0.2371026526775934
3850,-0.2371026526775934
2551,3.9929765313757546
1243,-0.306324172236198
193,-0.306324172236198
3213,-0.2371026526775934
3534,-0.2371026526775934
2361,-0.2371026526775934
1475,-0.306324172236198
2019,-0.2371026526775934
572,-0.306324172236198
3585,-0.2371026526775934
498,-0.306324172236198
3090,-0.2371026526775934
578,-0.306324172236198
53,-0.306324172236198
497,-0.306324172236198
3595,-0.2371026526775934
1854,-0.306324172236198
3311,-0.2371026526775934
3375,-0.2371026526775934
67,-0.306324172236198
1731,-0.306324172236198
1997,-0.306324172236198
3618,-0.2371026526775934
3430,-0.2371026526775934
2603,-0.2371026526775934
3012,3.9929765313757546
1961,-0.306324172236198
161,-0.306324172236198
2632,3.9929765313757546
881,-0.306324172236198
3168,-0.2371026526775934
995,-0.306324172236198
1612,-0.306324172236198
2131,-0.2371026526775934
450,-0.306324172236198
3256,-0.2371026526775934
3119,-0.2371026526775934
3471,-0.2371026526775934
763,-0.306324172236198
1059,-0.306324172236198
1192,-0.306324172236198
3334,-0.2371026526775934
1990,-0.306324172236198
3706,-0.2371026526775934
2570,-0.2371026526775934
1760,-0.306324172236198
3887,-0.2371026526775934
2196,-0.2371026526775934
3776,-0.2371026526775934
3180,-0.2371026526775934
2571,-0.2371026526775934
3620,-0.2371026526775934
1180,-0.306324172236198
732,-0.306324172236198
2946,3.9929765313757546
3798,-0.2371026526775934
559,-0.306324172236198
597,-0.306324172236198
3474,-0.2371026526775934
1506,-0.306324172236198
1015,-0.306324172236198
3018,3.9929765313757546
1791,-0.306324172236198
2564,-0.2371026526775934
1606,-0.306324172236198
3005,-0.2371026526775934
2645,-0.2371026526775934
2640,-0.2371026526775934
4013,-0.2371026526775934
3293,-0.2371026526775934
3744,-0.2371026526775934
1448,-0.306324172236198
1007,-0.306324172236198
1320,-0.306324172236198
1339,-0.306324172236198
3932,-0.2371026526775934
2984,-0.2371026526775934
3778,-0.2371026526775934
1206,-0.306324172236198
690,-0.306324172236198
305,-0.306324172236198
3780,-0.2371026526775934
735,2.7061125654622176
3380,-0.2371026526775934
3923,-0.2371026526775934
1542,-0.306324172236198
2484,-0.2371026526775934
381,-0.306324172236198
500,-0.306324172236198
1942,-0.306324172236198
1104,-0.306324172236198
3945,-0.2371026526775934
3476,3.9929765313757546
3550,-0.2371026526775934
2069,-0.2371026526775934
876,-0.306324172236198
1656,-0.306324172236198
3660,-0.2371026526775934
373,2.7061125654622176
4031,-0.2371026526775934
3835,-0.2371026526775934
2356,-0.2371026526775934
3436,-0.2371026526775934
2679,-0.2371026526775934
3355,3.9929765313757546
3209,-0.2371026526775934
3132,-0.2371026526775934
1600,-0.306324172236198
1719,-0.306324172236198
3655,-0.2371026526775934
1929,-0.306324172236198
1644,-0.306324172236198
2460,-0.2371026526775934
361,-0.306324172236198
402,-0.306324172236198
2204,-0.2371026526775934
2432,-0.2371026526775934
2858,-0.2371026526775934
1763,-0.306324172236198
140,-0.306324172236198
2527,-0.2371026526775934
2092,-0.2371026526775934
3400,-0.2371026526775934
216,-0.306324172236198
4029,-0.2371026526775934
1759,-0.306324172236198
862,-0.306324172236198
3521,-0.2371026526775934
1693,-0.306324172236198
2540,-0.2371026526775934
1413,-0.306324172236198
3304,-0.2371026526775934
2425,-0.2371026526775934
1886,-0.306324172236198
3166,-0.2371026526775934
724,-0.306324172236198
3282,-0.2371026526775934
952,-0.306324172236198
3481,-0.2371026526775934
2697,-0.2371026526775934
2139,-0.2371026526775934
883,-0.306324172236198
2310,-0.2371026526775934
3388,-0.2371026526775934
2748,-0.2371026526775934
2156,-0.2371026526775934
2133,-0.2371026526775934
648,-0.306324172236198
1049,-0.306324172236198
68,-0.306324172236198
3950,-0.2371026526775934
2245,-0.2371026526775934
1947,-0.306324172236198
1039,-0.306324172236198
1071,-0.306324172236198
2136,-0.2371026526775934
1850,-0.306324172236198
3597,-0.2371026526775934
3488,-0.2371026526775934
1975,-0.306324172236198
2608,-0.2371026526775934
1453,-0.306324172236198
2879,-0.2371026526775934
2122,-0.2371026526775934
479,-0.306324172236198
172,-0.306324172236198
1364,-0.306324172236198
170,-0.306324172236198
184,-0.306324172236198
1734,-0.306324172236198
2932,-0.2371026526775934
2383,-0.2371026526775934
2119,-0.2371026526775934
3236,-0.2371026526775934
3630,-0.2371026526775934
2087,-0.2371026526775934
3636,3.9929765313757546
3919,-0.2371026526775934
1752,-0.306324172236198
1696,2.7061125654622176
92,-0.306324172236198
2577,-0.2371026526775934
3881,-0.2371026526775934
2894,3.9929765313757546
95,-0.306324172236198
708,-0.306324172236198
3462,-0.2371026526775934
622,-0.306324172236198
2409,-0.2371026526775934
2367,-0.2371026526775934
3174,-0.2371026526775934
3281,-0.2371026526775934
1983,2.7061125654622176
3350,-0.2371026526775934
1209,-0.306324172236198
3627,-0.2371026526775934
2145,-0.2371026526775934
3638,3.9929765313757546
1728,-0.306324172236198
2837,-0.2371026526775934
1117,2.7061125654622176
877,-0.306324172236198
3977,-0.2371026526775934
176,-0.306324172236198
343,-0.306324172236198
1846,-0.306324172236198
1354,-0.306324172236198
2252,-0.2371026526775934
131,-0.306324172236198
1724,-0.306324172236198
1839,-0.306324172236198
30,-0.306324172236198
2363,-0.2371026526775934
3842,-0.2371026526775934
3458,-0.2371026526775934
1390,-0.306324172236198
2339,-0.2371026526775934
1151,-0.306324172236198
2430,-0.2371026526775934
2188,-0.2371026526775934
2038,-0.2371026526775934
124,-0.306324172236198
199,-0.306324172236198
950,-0.306324172236198
2031,3.9929765313757546
1632,-0.306324172236198
2888,-0.2371026526775934
2355,-0.2371026526775934
3305,-0.2371026526775934
3559,3.9929765313757546
671,-0.306324172236198
254,-0.306324172236198
87,-0.306324172236198
3331,-0.2371026526775934
619,2.7061125654622176
12,-0.306324172236198
2295,-0.2371026526775934
2227,-0.2371026526775934
79,-0.306324172236198
2829,-0.2371026526775934
2272,-0.2371026526775934
1588,-0.306324172236198
1362,-0.306324172236198
2757,-0.2371026526775934
2923,-0.2371026526775934
2798,-0.2371026526775934
3565,-0.2371026526775934
666,-0.306324172236198
2503,-0.2371026526775934
722,-0.306324172236198
731,-0.306324172236198
3267,-0.2371026526775934
1152,-0.306324172236198
2275,-0.2371026526775934
3837,-0.2371026526775934
2429,-0.2371026526775934
2387,-0.2371026526775934
2041,-0.2371026526775934
3318,-0.2371026526775934
736,-0.306324172236198
284,-0.306324172236198
1518,2.7061125654622176
1347,-0.306324172236198
3039,-0.2371026526775934
3280,-0.2371026526775934
269,-0.306324172236198
2491,-0.2371026526775934
350,-0.306324172236198
1090,-0.306324172236198
3482,-0.2371026526775934
2718,-0.2371026526775934
1277,-0.306324172236198
1732,-0.306324172236198
1122,5.718549303160633
856,5.718549303160633
2889,-0.2371026526775934
3719,-0.2371026526775934
386,-0.306324172236198
1627,-0.306324172236198
3456,-0.2371026526775934
1813,-0.306324172236198
1398,-0.306324172236198
2078,-0.2371026526775934
3696,-0.2371026526775934
1012,-0.306324172236198
1040,-0.306324172236198
1944,-0.306324172236198
2842,-0.2371026526775934
1695,-0.306324172236198
336,-0.306324172236198
2518,-0.2371026526775934
3125,-0.2371026526775934
2312,-0.2371026526775934
1127,-0.306324172236198
3755,-0.2371026526775934
1704,-0.306324172236198
1726,-0.306324172236198
1414,-0.306324172236198
1227,-0.306324172236198
2875,-0.2371026526775934
2627,-0.2371026526775934
3700,-0.2371026526775934
2768,-0.2371026526775934
3455,-0.2371026526775934
1567,-0.306324172236198
2211,-0.2371026526775934
861,-0.306324172236198
3978,-0.2371026526775934
11,-0.306324172236198
3892,-0.2371026526775934
3446,-0.2371026526775934
2656,-0.2371026526775934
2032,-0.2371026526775934
1185,-0.306324172236198
2904,-0.2371026526775934
2348,-0.2371026526775934
3733,-0.2371026526775934
1184,-0.306324172236198
1082,-0.306324172236198
442,-0.306324172236198
3665,-0.2371026526775934
813,-0.306324172236198
3416,-0.2371026526775934
1889,-0.306324172236198
776,-0.306324172236198
1894,-0.306324172236198
1601,-0.306324172236198
1595,-0.306324172236198
3925,-0.2371026526775934
1110,-0.306324172236198
2194,-0.2371026526775934
1533,-0.306324172236198
2029,-0.2371026526775934
3902,-0.2371026526775934
1654,-0.306324172236198
2028,-0.2371026526775934
1645,-0.306324172236198
1995,-0.306324172236198
260,-0.306324172236198
3107,-0.2371026526775934
3073,-0.2371026526775934
1681,-0.306324172236198
231,-0.306324172236198
563,-0.306324172236198
1107,-0.306324172236198
3802,-0.2371026526775934
606,-0.306324172236198
159,-0.306324172236198
513,-0.306324172236198
3907,-0.2371026526775934
115,-0.306324172236198
2480,-0.2371026526775934
2683,-0.2371026526775934
3030,-0.2371026526775934
3775,3.9929765313757546
3973,-0.2371026526775934
3407,-0.2371026526775934
1584,-0.306324172236198
3278,-0.2371026526775934
2529,-0.2371026526775934
1684,-0.306324172236198
2999,-0.2371026526775934
452,-0.306324172236198
2193,-0.2371026526775934
1450,-0.306324172236198
2288,-0.2371026526775934
2508,-0.2371026526775934
268,-0.306324172236198
3995,-0.2371026526775934
2340,-0.2371026526775934
2197,3.9929765313757546
3547,-0.2371026526775934
3131,-0.2371026526775934
1084,-0.306324172236198
2163,-0.2371026526775934
2492,-0.2371026526775934
1013,-0.306324172236198
3024,-0.2371026526775934
3983,-0.2371026526775934
3988,-0.2371026526775934
520,-0.306324172236198
678,-0.306324172236198
3829,-0.2371026526775934
1727,-0.306324172236198
1078,-0.306324172236198
926,-0.306324172236198
2791,-0.2371026526775934
3254,-0.2371026526775934
1964,-0.306324172236198
2863,-0.2371026526775934
3390,-0.2371026526775934
817,-0.306324172236198
2256,-0.2371026526775934
1400,-0.306324172236198
477,-0.306324172236198
4025,-0.2371026526775934
3664,-0.2371026526775934
611,-0.306324172236198
826,-0.306324172236198
1717,-0.306324172236198
2416,-0.2371026526775934
1729,-0.306324172236198
495,2.7061125654622176
1308,-0.306324172236198
3666,-0.2371026526775934
3531,-0.2371026526775934
3870,-0.2371026526775934
1851,-0.306324172236198
1966,-0.306324172236198
2924,-0.2371026526775934
5,2.7061125654622176
2751,-0.2371026526775934
2903,-0.2371026526775934
356,-0.306324172236198
3637,-0.2371026526775934
378,-0.306324172236198
3108,-0.2371026526775934
665,-0.306324172236198
380,-0.306324172236198
838,-0.306324172236198
1119,-0.306324172236198
3252,-0.2371026526775934
821,-0.306324172236198
2176,-0.2371026526775934
3147,-0.2371026526775934
3673,-0.2371026526775934
2896,-0.2371026526775934
726,-0.306324172236198
557,-0.306324172236198
931,-0.306324172236198
3785,-0.2371026526775934
1389,-0.306324172236198
1753,-0.306324172236198
1553,-0.306324172236198
162,-0.306324172236198
3138,3.9929765313757546
1602,-0.306324172236198
93,-0.306324172236198
953,2.7061125654622176
2754,-0.2371026526775934
2753,-0.2371026526775934
1809,2.7061125654622176
1690,-0.306324172236198
3034,3.9929765313757546
3991,-0.2371026526775934
790,-0.306324172236198
3198,-0.2371026526775934
2925,-0.2371026526775934
858,-0.306324172236198
3492,-0.2371026526775934
28,-0.306324172236198
529,-0.306324172236198
3312,-0.2371026526775934
3381,-0.2371026526775934
1128,-0.306324172236198
155,-0.306324172236198
787,-0.306324172236198
408,-0.306324172236198
2554,-0.2371026526775934
2914,-0.2371026526775934
3653,-0.2371026526775934
3516,-0.2371026526775934
390,-0.306324172236198
620,-0.306324172236198
1458,-0.306324172236198
1068,-0.306324172236198
1338,2.7061125654622176
3743,-0.2371026526775934
