weather_station,temperature,percipitation,month,day,hour,accidents,road_usage
2700,4.825,0.0,11,3,18,1,0.9599
2700,4.55,0.0,11,3,19,0,0.4197
2700,4.225,0.0,11,3,20,1,-0.2878
2700,3.7,0.0,11,3,21,0,-0.6726
2700,3.475,0.0,11,3,22,0,-0.8314
2700,3.4,0.0,11,3,23,0,-1.0169
2700,3.075,0.225,11,4,0,0,-1.1656
2700,3.25,0.05,11,4,1,0,-1.3309
2700,3.225,0.0,11,4,2,0,-1.3638
2700,3.125,0.075,11,4,3,0,-1.3331
2700,3.075,0.075,11,4,4,0,-1.2994
2700,3.075,0.075,11,4,5,0,-1.163
2700,2.775,0.15,11,4,6,0,-0.5609
2700,3.075,0.0,11,4,7,0,0.3209
2700,3.45,0.0,11,4,8,1,0.9043
2700,4.125,0.075,11,4,9,0,0.7185
2700,4.675,0.0,11,4,10,1,0.3746
2700,5.1,0.25,11,4,11,1,0.2975
2700,5.525,0.125,11,4,12,0,0.3156
2700,6.025,0.05,11,4,13,0,0.369
2700,6.225,0.0,11,4,14,0,0.5114
2700,5.925,0.0,11,4,15,0,0.6567
2700,4.85,0.0,11,4,16,2,1.0176
2700,4.7,0.0,11,4,17,1,1.2734
2700,4.475,0.0,11,4,18,1,1.0448
2700,4.5,0.0,11,4,19,1,0.4431
2700,4.5,0.0,11,4,20,0,-0.1492
2700,4.25,0.0,11,4,21,0,-0.5613
2700,4.225,0.0,11,4,22,0,-0.7343
2700,4.25,0.05,11,4,23,0,-0.8628
2700,3.975,0.025,11,5,0,0,-1.1178
2700,3.475,0.0,11,5,1,0,-1.301
2700,2.875,0.0,11,5,2,0,-1.3555
2700,3.025,0.05,11,5,3,0,-1.3254
2700,3.0,0.3,11,5,4,0,-1.2942
2700,3.125,0.175,11,5,5,0,-1.168
2700,3.225,0.025,11,5,6,1,-0.5692
2700,3.1,0.025,11,5,7,3,0.3174
2700,3.975,0.0,11,5,8,0,0.8969
2700,4.925,0.05,11,5,9,1,0.6963
2700,5.775,0.025,11,5,10,0,0.4607
2700,6.525,0.0,11,5,11,0,0.386
2700,7.3,0.0,11,5,12,0,0.4063
2700,7.325,0.0,11,5,13,0,0.5068
2700,7.3,0.0,11,5,14,1,0.6709
2700,6.725,0.0,11,5,15,1,0.9574
2700,6.15,0.0,11,5,16,2,1.2126
2700,5.575,0.0,11,5,17,0,1.4892
2700,5.45,0.0,11,5,18,2,1.3522
2700,4.85,0.0,11,5,19,1,0.6963
2700,4.825,0.0,11,5,20,0,0.1712
2700,4.575,0.0,11,5,21,0,-0.3751
2700,4.85,0.0,11,5,22,0,-0.6827
2700,4.75,0.0,11,5,23,0,-0.9191
2700,4.64,0.0,11,6,0,0,-1.0406
2700,4.54,0.0,11,6,1,0,-1.2572
2700,4.54,0.0,11,6,2,0,-1.3245
2700,4.44,0.0,11,6,3,0,-1.3274
2700,4.5,0.0,11,6,4,0,-1.3075
2700,4.56,0.0,11,6,5,5,-1.1947
2700,4.38,0.0,11,6,6,0,-0.786
2700,4.68,0.0,11,6,7,0,-0.1976
2700,5.16,0.0,11,6,8,0,0.2148
2700,5.68,0.0,11,6,9,0,0.2122
2700,6.06,0.0,11,6,10,0,0.3038
2700,5.88,0.0,11,6,11,1,0.5346
2700,5.62,0.2,11,6,12,0,0.8021
2700,5.44,0.32,11,6,13,1,1.0492
2700,5.58,0.12,11,6,14,2,1.2901
2700,5.16,0.02,11,6,15,4,1.3606
2700,4.86,0.02,11,6,16,0,1.2957
2700,4.64,0.02,11,6,17,0,1.0936
2700,4.48,0.14,11,6,18,0,0.944
2700,4.56,0.02,11,6,19,0,0.4742
2700,4.36,0.0,11,6,20,0,0.0039
2700,4.28,0.16,11,6,21,2,-0.3544
2700,4.08,0.16,11,6,22,0,-0.6638
2700,4.14,0.08,11,6,23,0,-0.8597
2700,4.34,0.08,11,7,0,0,-1.1249
2700,4.46,0.08,11,7,1,0,-1.1924
2700,4.58,0.36,11,7,2,0,-1.2857
2700,4.44,0.28,11,7,3,0,-1.337
2700,4.38,0.04,11,7,4,0,-1.3389
2700,4.38,0.0,11,7,5,0,-1.2948
2700,4.42,0.02,11,7,6,0,-1.1737
2700,4.36,0.18,11,7,7,1,-0.9748
2700,4.74,0.02,11,7,8,0,-0.6014
2700,5.78,0.02,11,7,9,2,-0.2088
2700,6.66,0.02,11,7,10,0,0.1681
2700,7.56,0.0,11,7,11,1,0.4757
2700,8.16,0.0,11,7,12,0,0.5891
2700,8.54,0.0,11,7,13,0,0.5335
2700,8.94,0.0,11,7,14,1,0.5166
2700,8.7,0.0,11,7,15,0,0.508
2700,7.42,0.0,11,7,16,3,0.4372
2700,6.1,0.0,11,7,17,1,0.3362
2700,5.82,0.0,11,7,18,0,0.1709
2700,5.96,0.0,11,7,19,0,-0.121
2700,5.58,0.0,11,7,20,0,-0.4175
2700,5.5,0.0,11,7,21,0,-0.6823
2700,5.34,0.0,11,7,22,0,-0.7774
2700,5.1,0.0,11,7,23,0,-0.9553
2700,1.08,0.0,12,1,0,0,-1.1417
2700,1.16,0.0,12,1,1,0,-1.2473
2700,0.88,0.0,12,1,2,0,-1.3511
2700,0.94,0.16,12,1,3,0,-1.4216
2700,0.88,0.28,12,1,4,0,-1.4416
2700,0.8,0.14,12,1,5,1,-1.4193
2700,1.14,0.0,12,1,6,0,-1.324
2700,1.26,0.0,12,1,7,0,-1.2184
2700,1.72,0.0,12,1,8,0,-1.0786
2700,2.68,0.0,12,1,9,0,-0.7881
2700,3.62,0.0,12,1,10,0,-0.2882
2700,4.52,0.0,12,1,11,1,0.3733
2700,5.26,0.0,12,1,12,0,0.7619
2700,5.74,0.0,12,1,13,1,0.8307
2700,5.62,0.0,12,1,14,1,0.8306
2700,4.64,0.04,12,1,15,1,0.772
2700,3.9,0.08,12,1,16,0,0.7054
2700,3.76,0.1,12,1,17,1,0.8156
2700,3.74,0.12,12,1,18,1,0.7102
2700,3.68,0.14,12,1,19,2,0.401
2700,3.6,0.1,12,1,20,0,0.1155
2700,3.32,0.22,12,1,21,0,-0.2236
2700,3.06,0.24,12,1,22,0,-0.6255
2700,2.92,0.0,12,1,23,0,-0.9248
2700,2.86,0.04,12,2,0,0,-1.221
2700,2.52,0.2,12,2,1,0,-1.2571
2700,2.38,0.02,12,2,2,0,-1.3822
2700,2.28,0.0,12,2,3,0,-1.3951
2700,2.14,0.0,12,2,4,0,-1.3499
2700,1.76,0.02,12,2,5,0,-1.1658
2700,1.66,0.0,12,2,6,0,-0.6153
2700,1.5,0.0,12,2,7,1,-0.0298
2700,1.5,0.02,12,2,8,0,0.3617
2700,2.58,0.02,12,2,9,0,0.3573
2700,3.42,0.0,12,2,10,1,0.3723
2700,3.94,0.06,12,2,11,0,0.5002
2700,4.58,0.02,12,2,12,0,0.5109
2700,4.92,0.04,12,2,13,0,0.4921
2700,4.72,0.14,12,2,14,0,0.5648
2700,4.06,0.26,12,2,15,0,0.6245
2700,3.22,0.0,12,2,16,0,0.6881
2700,3.14,0.0,12,2,17,1,0.7901
2700,2.72,0.0,12,2,18,1,0.5905
2700,2.68,0.0,12,2,19,1,0.1304
2700,2.6,0.1,12,2,20,1,-0.34
2700,2.54,0.0,12,2,21,0,-0.6003
2700,2.7,0.0,12,2,22,0,-0.8011
2700,2.66,0.0,12,2,23,0,-1.0279
2700,2.46,0.0,12,3,0,0,-1.2689
2700,2.4,0.04,12,3,1,0,-1.3279
2700,2.06,0.18,12,3,2,0,-1.3761
2700,1.92,0.18,12,3,3,0,-1.3737
2700,1.54,0.12,12,3,4,0,-1.3634
2700,1.24,0.0,12,3,5,0,-1.2632
2700,0.84,0.0,12,3,6,0,-0.8637
2700,0.88,0.0,12,3,7,2,-0.2865
2700,1.26,0.0,12,3,8,1,0.1241
2700,2.26,0.0,12,3,9,1,0.0814
2700,3.02,0.0,12,3,10,2,0.0196
2700,3.94,0.0,12,3,11,0,0.1279
2700,4.42,0.0,12,3,12,0,0.1808
2700,4.5,0.24,12,3,13,0,0.1529
2700,4.66,0.14,12,3,14,1,0.1849
2700,4.16,0.14,12,3,15,2,0.2922
2700,3.14,0.0,12,3,16,2,0.3188
2700,2.72,0.02,12,3,17,4,0.4434
2700,2.46,0.0,12,3,18,0,0.2802
2700,2.3,0.02,12,3,19,0,-0.154
2700,1.86,0.0,12,3,20,0,-0.555
2700,1.42,0.0,12,3,21,0,-0.8582
2700,1.18,0.0,12,3,22,1,-0.9874
2700,0.54,0.0,12,3,23,0,-1.0922
2700,1.05,0.0,12,4,0,0,-1.087
2700,0.975,0.0,12,4,1,0,-1.326
2700,1.025,0.0,12,4,2,0,-1.3719
2700,0.775,0.0,12,4,3,0,-1.3603
2700,0.625,0.2,12,4,4,0,-1.349
2700,0.5,0.2,12,4,5,0,-1.2426
2700,0.5,0.175,12,4,6,1,-0.7956
2700,0.625,0.2,12,4,7,0,-0.1655
2700,1.225,0.2,12,4,8,0,0.3288
2700,1.9,0.1,12,4,9,0,0.2992
2700,2.7,0.125,12,4,10,0,0.2649
2700,3.75,0.025,12,4,11,0,0.3737
2700,4.225,0.2,12,4,12,0,0.4157
2700,5.125,0.25,12,4,13,0,0.3482
2700,5.275,0.0,12,4,14,1,0.5637
2700,4.475,0.025,12,4,15,0,0.5851
2700,3.225,0.0,12,4,16,5,0.7823
2700,2.95,0.0,12,4,17,0,1.0114
2700,2.65,0.1,12,4,18,0,0.7453
2700,2.65,0.0,12,4,19,0,0.3406
2700,2.875,0.05,12,4,20,0,-0.2059
2700,2.575,0.0,12,4,21,0,-0.562
2700,1.75,0.0,12,4,22,0,-0.7915
2700,1.7,0.0,12,4,23,0,-0.9294
2700,2.075,0.025,12,5,0,0,-1.0547
2700,1.825,0.0,12,5,1,0,-1.2035
2700,2.05,0.05,12,5,2,0,-1.3336
2700,1.975,0.05,12,5,3,0,-1.347
2700,1.525,0.025,12,5,4,0,-1.3226
2700,1.425,0.05,12,5,5,1,-1.2019
2700,1.25,0.0,12,5,6,0,-0.7805
2700,0.95,0.0,12,5,7,2,-0.1335
2700,1.125,0.0,12,5,8,1,0.3736
2700,1.675,0.0,12,5,9,0,0.3818
2700,2.0,0.0,12,5,10,0,0.4173
2700,2.775,0.0,12,5,11,1,0.6174
2700,2.875,0.0,12,5,12,0,0.6058
2700,3.225,0.0,12,5,13,1,0.6538
2700,2.875,0.0,12,5,14,1,0.8994
2700,2.45,0.025,12,5,15,0,0.9198
2700,1.85,0.0,12,5,16,2,1.0715
2700,1.45,0.0,12,5,17,1,1.1867
2700,0.95,0.0,12,5,18,1,1.027
2700,0.725,0.0,12,5,19,1,0.5659
2700,0.05,0.0,12,5,20,0,0.114
2700,0.4,0.0,12,5,21,1,-0.2779
2700,0.625,0.0,12,5,22,0,-0.6232
2700,0.725,0.0,12,5,23,0,-0.8152
2700,0.875,0.0,12,6,0,0,-0.9762
2700,0.625,0.0,12,6,1,0,-1.2474
2700,0.775,0.0,12,6,2,0,-1.3158
2700,0.8,0.0,12,6,3,0,-1.3095
2700,0.85,0.0,12,6,4,1,-1.2837
2700,0.85,0.025,12,6,5,0,-1.1612
2700,1.075,0.025,12,6,6,2,-0.7225
2700,1.3,0.05,12,6,7,0,-0.1919
2700,1.325,0.025,12,6,8,1,0.2437
2700,2.025,0.0,12,6,9,1,0.2629
2700,2.275,0.075,12,6,10,0,0.4725
2700,2.775,0.125,12,6,11,0,0.7215
2700,3.275,0.575,12,6,12,4,1.0599
2700,3.775,0.1,12,6,13,2,1.2593
2700,4.025,0.0,12,6,14,3,1.4857
2700,3.9,0.0,12,6,15,0,1.529
2700,3.325,0.0,12,6,16,0,1.3658
2700,2.8,0.0,12,6,17,0,1.1923
2700,2.65,0.0,12,6,18,0,0.948
2700,2.475,0.0,12,6,19,0,0.56
2700,2.05,0.05,12,6,20,0,0.1724
2700,1.8,0.05,12,6,21,0,-0.2628
2700,1.925,0.025,12,6,22,1,-0.5758
2700,1.9,0.4,12,6,23,0,-0.7661
2700,1.875,0.375,12,7,0,2,-1.1253
2700,2.025,0.25,12,7,1,1,-1.099
2700,2.0,0.025,12,7,2,0,-1.2293
2700,1.875,0.0,12,7,3,0,-1.2526
2700,1.525,0.0,12,7,4,0,-1.2189
2700,1.8,0.025,12,7,5,1,-1.0466
2700,1.625,0.05,12,7,6,0,-0.7673
2700,1.725,0.125,12,7,7,1,-0.5275
2700,2.2,0.125,12,7,8,0,-0.1806
2700,3.35,0.075,12,7,9,0,0.2685
2700,4.475,0.0,12,7,10,1,0.7623
2700,4.875,0.05,12,7,11,2,1.149
2700,5.2,0.0,12,7,12,1,1.2942
2700,5.125,0.0,12,7,13,0,1.2578
2700,4.8,0.025,12,7,14,3,1.0965
2700,4.625,0.0,12,7,15,0,0.8988
2700,4.05,0.0,12,7,16,0,0.6696
2700,3.5,0.0,12,7,17,0,0.5631
2700,3.0,0.0,12,7,18,0,0.3146
2700,3.1,0.0,12,7,19,1,0.0764
2700,2.775,0.0,12,7,20,0,-0.2324
2700,2.675,0.0,12,7,21,0,-0.5815
2700,2.175,0.0,12,7,22,1,-0.8751
2700,1.375,0.0,12,7,23,2,-1.0119
4548,-0.875,0.1,1,1,0,0,-1.0879
4548,-1.0,0.4,1,1,1,0,-1.2222
4548,-1.1,0.05,1,1,2,0,-1.2689
4548,-1.225,0.0,1,1,3,0,-1.3144
4548,-0.975,0.025,1,1,4,0,-1.331
4548,-1.075,0.075,1,1,5,0,-1.3272
4548,-1.15,0.075,1,1,6,0,-1.2862
4548,-1.225,0.05,1,1,7,0,-1.2447
4548,-1.075,0.05,1,1,8,0,-1.1786
4548,-0.825,0.125,1,1,9,0,-0.9697
4548,-0.65,0.3,1,1,10,0,-0.7175
4548,-0.375,0.1,1,1,11,0,-0.3898
4548,-0.3,0.1,1,1,12,0,-0.0291
4548,-0.15,0.025,1,1,13,0,0.2298
4548,-0.05,0.125,1,1,14,0,0.3379
4548,0.025,0.175,1,1,15,0,0.3375
4548,0.025,0.05,1,1,16,0,0.2081
4548,0.125,0.05,1,1,17,0,0.3044
4548,0.175,0.075,1,1,18,0,0.2434
4548,0.425,0.175,1,1,19,0,-0.031
4548,0.275,0.125,1,1,20,1,-0.2725
4548,0.375,0.15,1,1,21,0,-0.2749
4548,0.2,0.35,1,1,22,0,-0.6374
4548,0.275,0.2,1,1,23,0,-0.9101
4548,0.35,0.075,1,2,0,0,-1.1348
4548,0.175,0.3,1,2,1,0,-1.1734
4548,0.05,0.075,1,2,2,0,-1.1376
4548,0.05,0.075,1,2,3,0,-1.1236
4548,-0.15,0.125,1,2,4,0,-0.9945
4548,-0.3,0.2,1,2,5,1,-0.6983
4548,-0.4,0.05,1,2,6,0,-0.072
4548,-0.775,0.125,1,2,7,0,0.5334
4548,-0.65,0.1,1,2,8,0,1.1104
4548,-0.65,0.225,1,2,9,0,0.5875
4548,-0.475,0.025,1,2,10,0,0.3621
4548,-0.45,0.05,1,2,11,0,0.2562
4548,-0.175,0.0,1,2,12,1,0.2377
4548,-0.45,0.075,1,2,13,0,0.2339
4548,-0.4,0.025,1,2,14,1,0.3271
4548,-0.65,0.05,1,2,15,1,0.417
4548,-0.625,0.0,1,2,16,0,0.5413
4548,-1.1,0.025,1,2,17,0,0.7217
4548,-1.25,0.175,1,2,18,0,0.3269
4548,-1.275,0.025,1,2,19,0,-0.1991
4548,-1.525,0.0,1,2,20,0,-0.5404
4548,-2.25,0.0,1,2,21,0,-0.7881
4548,-2.925,0.0,1,2,22,0,-0.8983
4548,-3.15,0.025,1,2,23,0,-0.9978
4548,-1.76,0.06,1,3,0,0,-1.1601
4548,-1.98,0.04,1,3,1,0,-1.2279
4548,-2.02,0.06,1,3,2,0,-1.2341
4548,-2.12,0.1,1,3,3,0,-1.2254
4548,-2.34,0.06,1,3,4,0,-1.2123
4548,-2.6,0.0,1,3,5,0,-1.078
4548,-2.54,0.0,1,3,6,0,-0.7102
4548,-2.38,0.02,1,3,7,0,-0.1753
4548,-2.12,0.0,1,3,8,0,0.428
4548,-1.26,0.02,1,3,9,0,0.0058
4548,-0.94,0.04,1,3,10,0,-0.1165
4548,-0.66,0.06,1,3,11,0,-0.1155
4548,-0.46,0.1,1,3,12,0,0.0641
4548,-0.38,0.04,1,3,13,0,0.2665
4548,-0.44,0.06,1,3,14,0,0.4286
4548,-0.32,0.02,1,3,15,0,0.5282
4548,-0.5,0.08,1,3,16,0,0.6424
4548,-0.78,0.08,1,3,17,0,0.7743
4548,-1.04,0.12,1,3,18,0,0.4646
4548,-1.2,0.0,1,3,19,0,-0.1638
4548,-1.76,0.08,1,3,20,0,-0.5584
4548,-2.5,0.02,1,3,21,0,-0.7776
4548,-2.54,0.06,1,3,22,0,-0.9236
4548,-2.44,0.1,1,3,23,0,-1.0177
4548,-2.52,0.18,1,4,0,0,-1.1384
4548,-2.6,0.2,1,4,1,0,-1.2183
4548,-2.86,0.02,1,4,2,0,-1.2448
4548,-2.94,0.02,1,4,3,0,-1.2615
4548,-3.0,0.1,1,4,4,0,-1.2077
4548,-3.06,0.1,1,4,5,0,-1.0624
4548,-3.16,0.02,1,4,6,0,-0.6637
4548,-3.24,0.04,1,4,7,1,-0.0954
4548,-3.24,0.06,1,4,8,0,0.5358
4548,-3.08,0.04,1,4,9,0,0.1884
4548,-2.88,0.04,1,4,10,0,0.0579
4548,-2.68,0.02,1,4,11,0,0.1924
4548,-2.62,0.0,1,4,12,0,0.3419
4548,-2.4,0.04,1,4,13,0,0.4217
4548,-2.42,0.06,1,4,14,0,0.5971
4548,-2.48,0.12,1,4,15,0,0.7599
4548,-2.58,0.1,1,4,16,0,0.8632
4548,-2.84,0.08,1,4,17,0,0.9363
4548,-2.84,0.12,1,4,18,0,0.6266
4548,-2.76,0.02,1,4,19,0,0.0196
4548,-2.54,0.02,1,4,20,0,-0.4245
4548,-2.42,0.06,1,4,21,0,-0.7541
4548,-2.5,0.02,1,4,22,1,-0.8755
4548,-2.66,0.04,1,4,23,0,-0.9502
4548,-2.86,0.06,1,5,0,0,-1.1291
4548,-2.78,0.02,1,5,1,0,-1.2156
4548,-2.28,0.0,1,5,2,0,-1.2476
4548,-2.26,0.0,1,5,3,0,-1.2466
4548,-2.42,0.0,1,5,4,0,-1.2034
4548,-2.94,0.0,1,5,5,0,-1.0733
4548,-3.14,0.0,1,5,6,0,-0.6818
4548,-3.58,0.02,1,5,7,0,-0.1064
4548,-3.4,0.04,1,5,8,0,0.4533
4548,-3.02,0.04,1,5,9,0,0.0774
4548,-2.4,0.02,1,5,10,0,0.0188
4548,-2.02,0.06,1,5,11,0,0.0863
4548,-1.64,0.04,1,5,12,0,0.2802
4548,-1.38,0.08,1,5,13,0,0.4399
4548,-1.34,0.06,1,5,14,1,0.552
4548,-1.52,0.0,1,5,15,1,0.6623
4548,-2.04,0.0,1,5,16,0,0.9273
4548,-2.58,0.0,1,5,17,0,1.1276
4548,-2.8,0.02,1,5,18,0,0.7426
4548,-2.84,0.08,1,5,19,0,0.199
4548,-3.3,0.02,1,5,20,0,-0.3275
4548,-3.86,0.0,1,5,21,0,-0.614
4548,-3.94,0.0,1,5,22,0,-0.828
4548,-4.02,0.14,1,5,23,0,-0.8816
4548,-4.425,0.15,1,6,0,0,-1.0628
4548,-4.9,0.05,1,6,1,0,-1.2105
4548,-5.0,0.025,1,6,2,0,-1.2414
4548,-4.825,0.075,1,6,3,0,-1.2413
4548,-4.75,0.05,1,6,4,0,-1.2207
4548,-4.45,0.05,1,6,5,0,-1.0863
4548,-4.275,0.225,1,6,6,0,-0.739
4548,-4.0,0.025,1,6,7,0,-0.2787
4548,-4.075,0.1,1,6,8,0,0.2861
4548,-4.125,0.075,1,6,9,0,-0.0636
4548,-3.8,0.05,1,6,10,0,-0.0281
4548,-3.625,0.025,1,6,11,0,0.1938
4548,-3.6,0.05,1,6,12,0,0.5883
4548,-3.5,0.075,1,6,13,0,1.0111
4548,-3.45,0.025,1,6,14,0,1.4406
4548,-3.5,0.05,1,6,15,0,1.3696
4548,-4.225,0.0,1,6,16,0,1.1198
4548,-4.775,0.05,1,6,17,0,0.7698
4548,-4.925,0.0,1,6,18,0,0.4253
4548,-4.875,0.0,1,6,19,0,0.0364
4548,-4.925,0.025,1,6,20,0,-0.3789
4548,-4.6,0.025,1,6,21,0,-0.6663
4548,-4.55,0.025,1,6,22,0,-0.8135
4548,-4.225,0.075,1,6,23,0,-0.8784
4548,-4.125,0.025,1,7,0,0,-1.1717
4548,-3.775,0.025,1,7,1,0,-1.1484
4548,-3.75,0.075,1,7,2,0,-1.2013
4548,-3.575,0.125,1,7,3,0,-1.2517
4548,-3.6,0.325,1,7,4,0,-1.2367
4548,-3.375,0.25,1,7,5,0,-1.1877
4548,-3.675,0.35,1,7,6,0,-1.0615
4548,-3.45,0.35,1,7,7,0,-0.9596
4548,-3.0,0.225,1,7,8,0,-0.7537
4548,-2.375,0.125,1,7,9,0,-0.3604
4548,-1.725,0.15,1,7,10,0,0.0499
4548,-0.65,0.3,1,7,11,0,0.2164
4548,-0.275,0.3,1,7,12,0,0.4959
4548,0.075,0.15,1,7,13,0,0.3912
4548,0.25,0.125,1,7,14,0,0.3393
4548,0.15,0.15,1,7,15,0,0.3709
4548,-0.05,0.3,1,7,16,0,0.1361
4548,-0.35,0.35,1,7,17,0,-0.0141
4548,-0.35,0.225,1,7,18,0,-0.2268
4548,-0.4,0.3,1,7,19,0,-0.3803
4548,-0.5,0.3,1,7,20,0,-0.6654
4548,-0.625,0.525,1,7,21,0,-0.877
4548,-0.875,0.05,1,7,22,0,-1.0125
4548,-0.75,0.05,1,7,23,0,-1.0513
4548,-0.1,0.0,2,1,0,0,-1.0829
4548,-0.5,0.0,2,1,1,0,-1.2219
4548,-1.05,0.0,2,1,2,0,-1.2747
4548,-1.35,0.0,2,1,3,0,-1.3101
4548,-1.775,0.0,2,1,4,0,-1.3351
4548,-2.125,0.0,2,1,5,0,-1.3049
4548,-2.025,0.0,2,1,6,0,-1.2344
4548,-2.1,0.025,2,1,7,0,-1.1429
4548,-0.525,0.1,2,1,8,0,-1.0182
4548,1.15,0.075,2,1,9,0,-0.7587
4548,2.075,0.05,2,1,10,0,-0.3552
4548,3.25,0.025,2,1,11,0,0.0741
4548,4.825,0.0,2,1,12,0,0.6751
4548,5.775,0.075,2,1,13,1,0.8036
4548,6.025,0.025,2,1,14,0,0.8236
4548,6.025,0.075,2,1,15,0,0.8814
4548,4.675,0.2,2,1,16,0,0.7651
4548,2.775,0.5,2,1,17,0,0.597
4548,2.075,0.3,2,1,18,0,0.6004
4548,1.325,0.325,2,1,19,0,0.2601
4548,0.675,0.075,2,1,20,0,-0.0188
4548,0.225,0.0,2,1,21,0,-0.3116
4548,0.15,0.075,2,1,22,0,-0.5921
4548,-0.075,0.0,2,1,23,0,-0.8522
4548,-0.325,0.0,2,2,0,0,-1.1528
4548,-0.45,0.0,2,2,1,0,-1.1648
4548,-0.85,0.025,2,2,2,0,-1.1406
4548,-1.325,0.05,2,2,3,0,-1.1238
4548,-1.775,0.025,2,2,4,0,-0.9703
4548,-1.875,0.05,2,2,5,0,-0.6661
4548,-2.4,0.0,2,2,6,0,-0.1062
4548,-2.8,0.0,2,2,7,0,0.5436
4548,-1.525,0.0,2,2,8,0,1.2363
4548,1.175,0.0,2,2,9,0,0.6835
4548,2.925,0.0,2,2,10,0,0.5378
4548,4.975,0.025,2,2,11,0,0.5166
4548,5.575,0.0,2,2,12,0,0.527
4548,6.1,0.0,2,2,13,0,0.495
4548,6.525,0.0,2,2,14,1,0.5596
4548,6.325,0.0,2,2,15,0,0.6258
4548,5.225,0.325,2,2,16,0,0.7355
4548,2.975,0.025,2,2,17,0,0.905
4548,1.375,0.0,2,2,18,0,0.5149
4548,0.125,0.0,2,2,19,0,-0.0535
4548,-0.425,0.0,2,2,20,0,-0.4793
4548,-1.175,0.0,2,2,21,0,-0.7386
4548,-1.6,0.0,2,2,22,0,-0.8614
4548,-1.95,0.0,2,2,23,0,-0.9814
4548,-1.9,0.0,2,3,0,0,-1.1214
4548,-1.75,0.0,2,3,1,0,-1.2039
4548,-2.2,0.0,2,3,2,0,-1.2359
4548,-2.25,0.0,2,3,3,0,-1.2241
4548,-2.2,0.0,2,3,4,0,-1.1589
4548,-2.125,0.0,2,3,5,0,-1.0194
4548,-2.475,0.0,2,3,6,0,-0.5008
4548,-2.1,0.0,2,3,7,0,0.1651
4548,-1.3,0.025,2,3,8,0,0.9047
4548,0.75,0.025,2,3,9,0,0.3099
4548,2.25,0.075,2,3,10,0,0.2385
4548,3.3,0.0,2,3,11,0,0.1468
4548,3.55,0.0,2,3,12,0,0.2641
4548,3.8,0.05,2,3,13,0,0.3386
4548,3.975,0.025,2,3,14,0,0.4681
4548,3.75,0.0,2,3,15,1,0.5544
4548,3.775,0.0,2,3,16,0,0.7937
4548,2.7,0.025,2,3,17,0,0.9999
4548,1.6,0.0,2,3,18,0,0.6102
4548,0.875,0.0,2,3,19,0,-0.0389
4548,0.3,0.0,2,3,20,0,-0.4911
4548,-0.075,0.0,2,3,21,0,-0.7485
4548,-0.4,0.0,2,3,22,0,-0.848
4548,-0.45,0.0,2,3,23,0,-0.99
4548,-0.475,0.0,2,4,0,0,-1.1412
4548,-0.775,0.0,2,4,1,0,-1.2034
4548,-1.15,0.0,2,4,2,0,-1.2235
4548,-1.725,0.0,2,4,3,0,-1.2442
4548,-1.55,0.0,2,4,4,0,-1.1735
4548,-1.925,0.0,2,4,5,0,-1.0458
4548,-2.425,0.0,2,4,6,0,-0.5812
4548,-1.95,0.0,2,4,7,0,0.0981
4548,-0.65,0.0,2,4,8,0,0.8119
4548,2.1,0.0,2,4,9,0,0.3846
4548,3.225,0.0,2,4,10,0,0.2423
4548,4.325,0.0,2,4,11,0,0.2743
4548,4.6,0.0,2,4,12,0,0.3535
4548,5.175,0.0,2,4,13,0,0.4626
4548,5.25,0.0,2,4,14,0,0.6356
4548,5.2,0.0,2,4,15,0,0.7673
4548,4.475,0.0,2,4,16,0,0.9222
4548,2.75,0.0,2,4,17,0,1.1143
4548,1.225,0.0,2,4,18,1,0.7937
4548,0.425,0.0,2,4,19,0,0.1215
4548,-0.4,0.0,2,4,20,0,-0.3895
4548,-0.725,0.0,2,4,21,0,-0.6652
4548,-1.225,0.0,2,4,22,0,-0.8312
4548,-1.7,0.0,2,4,23,0,-0.9589
4548,-1.125,0.0,2,5,0,0,-1.0812
4548,-1.45,0.0,2,5,1,0,-1.2078
4548,-1.65,0.0,2,5,2,0,-1.2187
4548,-1.7,0.0,2,5,3,0,-1.2452
4548,-1.8,0.0,2,5,4,0,-1.1913
4548,-2.025,0.0,2,5,5,0,-1.0402
4548,-1.925,0.0,2,5,6,0,-0.5735
4548,-1.35,0.0,2,5,7,0,0.0946
4548,-0.375,0.0,2,5,8,1,0.7795
4548,1.25,0.0,2,5,9,0,0.3291
4548,2.2,0.0,2,5,10,0,0.2039
4548,3.225,0.0,2,5,11,1,0.2639
4548,4.15,0.0,2,5,12,0,0.4194
4548,4.675,0.0,2,5,13,0,0.608
4548,5.075,0.0,2,5,14,0,0.7803
4548,4.9,0.0,2,5,15,0,0.9051
4548,4.6,0.15,2,5,16,0,1.1425
4548,3.575,0.0,2,5,17,0,1.3986
4548,2.8,0.0,2,5,18,0,0.9197
4548,2.6,0.0,2,5,19,0,0.3464
4548,2.5,0.0,2,5,20,0,-0.0903
4548,3.25,0.0,2,5,21,0,-0.451
4548,2.95,0.025,2,5,22,0,-0.6414
4548,2.725,0.0,2,5,23,0,-0.8976
4548,-0.3,0.0,2,6,0,0,-0.9845
4548,-0.275,0.05,2,6,1,0,-1.1959
4548,-0.175,0.075,2,6,2,0,-1.2052
4548,-0.2,0.325,2,6,3,0,-1.235
